age,gender,point,events
12,M,10,"[{'Freestyle': [{'distance': 50, 'time': '00:29,65'}, {'distance': 100, 'time': '01:04,74'}, {'distance': 200, 'time': '02:23,54'}, {'distance': 400, 'time': '04:58,08'}, {'distance': 800, 'time': '10:37,03'}, {'distance': 1500, 'time': '20:08,94'}], 'Breaststroke': [{'distance': 50, 'time': '00:37,39'}, {'distance': 100, 'time': '01:21,96'}, {'distance': 200, 'time': '02:57,41'}], 'Butterfly': [{'distance': 50, 'time': '00:31,56'}, {'distance': 100, 'time': '01:11,46'}, {'distance': 200, 'time': '02:40,94'}], 'Backstroke': [{'distance': 50, 'time': '00:33,80'}, {'distance': 100, 'time': '01:13,43'}, {'distance': 200, 'time': '02:39,33'}], 'Medley': [{'distance': 200, 'time': '02:40,06'}, {'distance': 400, 'time': '05:42,20'}]}]"
12,M,9,"[{'Freestyle': [{'distance': 50, 'time': '00:30,04'}, {'distance': 100, 'time': '01:05,60'}, {'distance': 200, 'time': '02:25,46'}, {'distance': 400, 'time': '05:02,07'}, {'distance': 800, 'time': '10:45,57'}, {'distance': 1500, 'time': '20:25,13'}], 'Breaststroke': [{'distance': 50, 'time': '00:37,89'}, {'distance': 100, 'time': '01:23,06'}, {'distance': 200, 'time': '02:59,78'}], 'Butterfly': [{'distance': 50, 'time': '00:31,98'}, {'distance': 100, 'time': '01:12,41'}, {'distance': 200, 'time': '02:43,10'}], 'Backstroke': [{'distance': 50, 'time': '00:34,25'}, {'distance': 100, 'time': '01:14,41'}, {'distance': 200, 'time': '02:41,47'}], 'Medley': [{'distance': 200, 'time': '02:42,20'}, {'distance': 400, 'time': '05:46,79'}]}]"
12,M,8,"[{'Freestyle': [{'distance': 50, 'time': '00:30,44'}, {'distance': 100, 'time': '01:06,47'}, {'distance': 200, 'time': '02:27,38'}, {'distance': 400, 'time': '05:06,06'}, {'distance': 800, 'time': '10:54,10'}, {'distance': 1500, 'time': '20:41,32'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,39'}, {'distance': 100, 'time': '01:24,16'}, {'distance': 200, 'time': '03:02,16'}], 'Butterfly': [{'distance': 50, 'time': '00:32,41'}, {'distance': 100, 'time': '01:13,37'}, {'distance': 200, 'time': '02:45,25'}], 'Backstroke': [{'distance': 50, 'time': '00:34,71'}, {'distance': 100, 'time': '01:15,39'}, {'distance': 200, 'time': '02:43,60'}], 'Medley': [{'distance': 200, 'time': '02:44,35'}, {'distance': 400, 'time': '05:51,37'}]}]"
12,M,7,"[{'Freestyle': [{'distance': 50, 'time': '00:30,84'}, {'distance': 100, 'time': '01:07,34'}, {'distance': 200, 'time': '02:29,31'}, {'distance': 400, 'time': '05:10,05'}, {'distance': 800, 'time': '11:02,63'}, {'distance': 1500, 'time': '20:57,51'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,89'}, {'distance': 100, 'time': '01:25,25'}, {'distance': 200, 'time': '03:04,54'}], 'Butterfly': [{'distance': 50, 'time': '00:32,83'}, {'distance': 100, 'time': '01:14,33'}, {'distance': 200, 'time': '02:47,41'}], 'Backstroke': [{'distance': 50, 'time': '00:35,16'}, {'distance': 100, 'time': '01:16,38'}, {'distance': 200, 'time': '02:45,73'}], 'Medley': [{'distance': 200, 'time': '02:46,49'}, {'distance': 400, 'time': '05:55,95'}]}]"
12,M,6,"[{'Freestyle': [{'distance': 50, 'time': '00:31,23'}, {'distance': 100, 'time': '01:08,20'}, {'distance': 200, 'time': '02:31,23'}, {'distance': 400, 'time': '05:14,05'}, {'distance': 800, 'time': '11:11,16'}, {'distance': 1500, 'time': '21:13,70'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,39'}, {'distance': 100, 'time': '01:26,35'}, {'distance': 200, 'time': '03:06,91'}], 'Butterfly': [{'distance': 50, 'time': '00:33,25'}, {'distance': 100, 'time': '01:15,28'}, {'distance': 200, 'time': '02:49,57'}], 'Backstroke': [{'distance': 50, 'time': '00:35,61'}, {'distance': 100, 'time': '01:17,36'}, {'distance': 200, 'time': '02:47,87'}], 'Medley': [{'distance': 200, 'time': '02:48,63'}, {'distance': 400, 'time': '06:00,54'}]}]"
12,M,5,"[{'Freestyle': [{'distance': 50, 'time': '00:31,63'}, {'distance': 100, 'time': '01:09,07'}, {'distance': 200, 'time': '02:33,15'}, {'distance': 400, 'time': '05:18,04'}, {'distance': 800, 'time': '11:19,69'}, {'distance': 1500, 'time': '21:29,89'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,89'}, {'distance': 100, 'time': '01:27,45'}, {'distance': 200, 'time': '03:09,29'}], 'Butterfly': [{'distance': 50, 'time': '00:33,68'}, {'distance': 100, 'time': '01:16,24'}, {'distance': 200, 'time': '02:51,72'}], 'Backstroke': [{'distance': 50, 'time': '00:36,07'}, {'distance': 100, 'time': '01:18,34'}, {'distance': 200, 'time': '02:50,00'}], 'Medley': [{'distance': 200, 'time': '02:50,78'}, {'distance': 400, 'time': '06:05,12'}]}]"
12,M,4,"[{'Freestyle': [{'distance': 50, 'time': '00:32,03'}, {'distance': 100, 'time': '01:09,94'}, {'distance': 200, 'time': '02:35,07'}, {'distance': 400, 'time': '05:22,03'}, {'distance': 800, 'time': '11:28,22'}, {'distance': 1500, 'time': '21:46,09'}], 'Breaststroke': [{'distance': 50, 'time': '00:40,39'}, {'distance': 100, 'time': '01:28,55'}, {'distance': 200, 'time': '03:11,66'}], 'Butterfly': [{'distance': 50, 'time': '00:34,10'}, {'distance': 100, 'time': '01:17,20'}, {'distance': 200, 'time': '02:53,88'}], 'Backstroke': [{'distance': 50, 'time': '00:36,52'}, {'distance': 100, 'time': '01:19,33'}, {'distance': 200, 'time': '02:52,13'}], 'Medley': [{'distance': 200, 'time': '02:52,92'}, {'distance': 400, 'time': '06:09,70'}]}]"
12,M,3,"[{'Freestyle': [{'distance': 50, 'time': '00:32,43'}, {'distance': 100, 'time': '01:10,80'}, {'distance': 200, 'time': '02:37,00'}, {'distance': 400, 'time': '05:26,02'}, {'distance': 800, 'time': '11:36,76'}, {'distance': 1500, 'time': '22:02,28'}], 'Breaststroke': [{'distance': 50, 'time': '00:40,89'}, {'distance': 100, 'time': '01:29,65'}, {'distance': 200, 'time': '03:14,04'}], 'Butterfly': [{'distance': 50, 'time': '00:34,52'}, {'distance': 100, 'time': '01:18,15'}, {'distance': 200, 'time': '02:56,03'}], 'Backstroke': [{'distance': 50, 'time': '00:36,97'}, {'distance': 100, 'time': '01:20,31'}, {'distance': 200, 'time': '02:54,27'}], 'Medley': [{'distance': 200, 'time': '02:55,06'}, {'distance': 400, 'time': '06:14,29'}]}]"
12,M,2,"[{'Freestyle': [{'distance': 50, 'time': '00:32,82'}, {'distance': 100, 'time': '01:11,67'}, {'distance': 200, 'time': '02:38,92'}, {'distance': 400, 'time': '05:30,01'}, {'distance': 800, 'time': '11:45,29'}, {'distance': 1500, 'time': '22:18,47'}], 'Breaststroke': [{'distance': 50, 'time': '00:41,39'}, {'distance': 100, 'time': '01:30,74'}, {'distance': 200, 'time': '03:16,42'}], 'Butterfly': [{'distance': 50, 'time': '00:34,94'}, {'distance': 100, 'time': '01:19,11'}, {'distance': 200, 'time': '02:58,19'}], 'Backstroke': [{'distance': 50, 'time': '00:37,42'}, {'distance': 100, 'time': '01:21,29'}, {'distance': 200, 'time': '02:56,40'}], 'Medley': [{'distance': 200, 'time': '02:57,21'}, {'distance': 400, 'time': '06:18,87'}]}]"
12,M,1,"[{'Freestyle': [{'distance': 50, 'time': '00:33,22'}, {'distance': 100, 'time': '01:12,54'}, {'distance': 200, 'time': '02:40,84'}, {'distance': 400, 'time': '05:34,01'}, {'distance': 800, 'time': '11:53,82'}, {'distance': 1500, 'time': '22:34,66'}], 'Breaststroke': [{'distance': 50, 'time': '00:41,89'}, {'distance': 100, 'time': '01:31,84'}, {'distance': 200, 'time': '03:18,79'}], 'Butterfly': [{'distance': 50, 'time': '00:35,37'}, {'distance': 100, 'time': '01:20,07'}, {'distance': 200, 'time': '03:00,34'}], 'Backstroke': [{'distance': 50, 'time': '00:37,88'}, {'distance': 100, 'time': '01:22,28'}, {'distance': 200, 'time': '02:58,54'}], 'Medley': [{'distance': 200, 'time': '02:59,35'}, {'distance': 400, 'time': '06:23,45'}]}]"
13,M,20,"[{'Freestyle': [{'distance': 50, 'time': '00:24,29'}, {'distance': 100, 'time': '00:53,26'}, {'distance': 200, 'time': '01:56,98'}, {'distance': 400, 'time': '04:08,91'}, {'distance': 800, 'time': '08:42,41'}, {'distance': 1500, 'time': '16:29,53'}], 'Breaststroke': [{'distance': 50, 'time': '00:30,55'}, {'distance': 100, 'time': '01:06,72'}, {'distance': 200, 'time': '02:25,46'}], 'Butterfly': [{'distance': 50, 'time': '00:25,92'}, {'distance': 100, 'time': '00:57,89'}, {'distance': 200, 'time': '02:10,00'}], 'Backstroke': [{'distance': 50, 'time': '00:27,83'}, {'distance': 100, 'time': '00:59,84'}, {'distance': 200, 'time': '02:10,56'}], 'Medley': [{'distance': 200, 'time': '02:11,24'}, {'distance': 400, 'time': '04:39,61'}]}]"
13,M,19,"[{'Freestyle': [{'distance': 50, 'time': '00:24,66'}, {'distance': 100, 'time': '00:54,09'}, {'distance': 200, 'time': '01:58,79'}, {'distance': 400, 'time': '04:12,76'}, {'distance': 800, 'time': '08:50,49'}, {'distance': 1500, 'time': '16:44,83'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,02'}, {'distance': 100, 'time': '01:07,75'}, {'distance': 200, 'time': '02:27,71'}], 'Butterfly': [{'distance': 50, 'time': '00:26,32'}, {'distance': 100, 'time': '00:58,78'}, {'distance': 200, 'time': '02:12,01'}], 'Backstroke': [{'distance': 50, 'time': '00:28,26'}, {'distance': 100, 'time': '01:00,76'}, {'distance': 200, 'time': '02:12,58'}], 'Medley': [{'distance': 200, 'time': '02:13,27'}, {'distance': 400, 'time': '04:43,94'}]}]"
13,M,18,"[{'Freestyle': [{'distance': 50, 'time': '00:25,04'}, {'distance': 100, 'time': '00:54,91'}, {'distance': 200, 'time': '02:00,60'}, {'distance': 400, 'time': '04:16,61'}, {'distance': 800, 'time': '08:58,57'}, {'distance': 1500, 'time': '17:00,13'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,49'}, {'distance': 100, 'time': '01:08,78'}, {'distance': 200, 'time': '02:29,96'}], 'Butterfly': [{'distance': 50, 'time': '00:26,72'}, {'distance': 100, 'time': '00:59,68'}, {'distance': 200, 'time': '02:14,02'}], 'Backstroke': [{'distance': 50, 'time': '00:28,69'}, {'distance': 100, 'time': '01:01,69'}, {'distance': 200, 'time': '02:14,60'}], 'Medley': [{'distance': 200, 'time': '02:15,30'}, {'distance': 400, 'time': '04:48,26'}]}]"
13,M,17,"[{'Freestyle': [{'distance': 50, 'time': '00:25,42'}, {'distance': 100, 'time': '00:55,73'}, {'distance': 200, 'time': '02:02,41'}, {'distance': 400, 'time': '04:20,46'}, {'distance': 800, 'time': '09:06,65'}, {'distance': 1500, 'time': '17:15,43'}], 'Breaststroke': [{'distance': 50, 'time': '00:31,96'}, {'distance': 100, 'time': '01:09,81'}, {'distance': 200, 'time': '02:32,21'}], 'Butterfly': [{'distance': 50, 'time': '00:27,12'}, {'distance': 100, 'time': '01:00,58'}, {'distance': 200, 'time': '02:16,03'}], 'Backstroke': [{'distance': 50, 'time': '00:29,12'}, {'distance': 100, 'time': '01:02,62'}, {'distance': 200, 'time': '02:16,62'}], 'Medley': [{'distance': 200, 'time': '02:17,33'}, {'distance': 400, 'time': '04:52,58'}]}]"
13,M,16,"[{'Freestyle': [{'distance': 50, 'time': '00:25,79'}, {'distance': 100, 'time': '00:56,56'}, {'distance': 200, 'time': '02:04,22'}, {'distance': 400, 'time': '04:24,31'}, {'distance': 800, 'time': '09:14,73'}, {'distance': 1500, 'time': '17:30,73'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,43'}, {'distance': 100, 'time': '01:10,84'}, {'distance': 200, 'time': '02:34,46'}], 'Butterfly': [{'distance': 50, 'time': '00:27,52'}, {'distance': 100, 'time': '01:01,47'}, {'distance': 200, 'time': '02:18,04'}], 'Backstroke': [{'distance': 50, 'time': '00:29,55'}, {'distance': 100, 'time': '01:03,54'}, {'distance': 200, 'time': '02:18,64'}], 'Medley': [{'distance': 200, 'time': '02:19,36'}, {'distance': 400, 'time': '04:56,91'}]}]"
13,M,15,"[{'Freestyle': [{'distance': 50, 'time': '00:26,17'}, {'distance': 100, 'time': '00:57,38'}, {'distance': 200, 'time': '02:06,03'}, {'distance': 400, 'time': '04:28,16'}, {'distance': 800, 'time': '09:22,81'}, {'distance': 1500, 'time': '17:46,04'}], 'Breaststroke': [{'distance': 50, 'time': '00:32,91'}, {'distance': 100, 'time': '01:11,88'}, {'distance': 200, 'time': '02:36,71'}], 'Butterfly': [{'distance': 50, 'time': '00:27,92'}, {'distance': 100, 'time': '01:02,37'}, {'distance': 200, 'time': '02:20,05'}], 'Backstroke': [{'distance': 50, 'time': '00:29,98'}, {'distance': 100, 'time': '01:04,47'}, {'distance': 200, 'time': '02:20,66'}], 'Medley': [{'distance': 200, 'time': '02:21,39'}, {'distance': 400, 'time': '05:01,23'}]}]"
13,M,14,"[{'Freestyle': [{'distance': 50, 'time': '00:26,54'}, {'distance': 100, 'time': '00:58,20'}, {'distance': 200, 'time': '02:07,84'}, {'distance': 400, 'time': '04:32,01'}, {'distance': 800, 'time': '09:30,88'}, {'distance': 1500, 'time': '18:01,34'}], 'Breaststroke': [{'distance': 50, 'time': '00:33,38'}, {'distance': 100, 'time': '01:12,91'}, {'distance': 200, 'time': '02:38,96'}], 'Butterfly': [{'distance': 50, 'time': '00:28,32'}, {'distance': 100, 'time': '01:03,26'}, {'distance': 200, 'time': '02:22,06'}], 'Backstroke': [{'distance': 50, 'time': '00:30,41'}, {'distance': 100, 'time': '01:05,39'}, {'distance': 200, 'time': '02:22,68'}], 'Medley': [{'distance': 200, 'time': '02:23,42'}, {'distance': 400, 'time': '05:05,56'}]}]"
13,M,13,"[{'Freestyle': [{'distance': 50, 'time': '00:26,92'}, {'distance': 100, 'time': '00:59,03'}, {'distance': 200, 'time': '02:09,64'}, {'distance': 400, 'time': '04:35,86'}, {'distance': 800, 'time': '09:38,96'}, {'distance': 1500, 'time': '18:16,64'}], 'Breaststroke': [{'distance': 50, 'time': '00:33,85'}, {'distance': 100, 'time': '01:13,94'}, {'distance': 200, 'time': '02:41,21'}], 'Butterfly': [{'distance': 50, 'time': '00:28,72'}, {'distance': 100, 'time': '01:04,16'}, {'distance': 200, 'time': '02:24,07'}], 'Backstroke': [{'distance': 50, 'time': '00:30,84'}, {'distance': 100, 'time': '01:06,32'}, {'distance': 200, 'time': '02:24,69'}], 'Medley': [{'distance': 200, 'time': '02:25,45'}, {'distance': 400, 'time': '05:09,88'}]}]"
13,M,12,"[{'Freestyle': [{'distance': 50, 'time': '00:27,29'}, {'distance': 100, 'time': '00:59,85'}, {'distance': 200, 'time': '02:11,45'}, {'distance': 400, 'time': '04:39,70'}, {'distance': 800, 'time': '09:47,04'}, {'distance': 1500, 'time': '18:31,94'}], 'Breaststroke': [{'distance': 50, 'time': '00:34,32'}, {'distance': 100, 'time': '01:14,97'}, {'distance': 200, 'time': '02:43,46'}], 'Butterfly': [{'distance': 50, 'time': '00:29,12'}, {'distance': 100, 'time': '01:05,05'}, {'distance': 200, 'time': '02:26,08'}], 'Backstroke': [{'distance': 50, 'time': '00:31,27'}, {'distance': 100, 'time': '01:07,24'}, {'distance': 200, 'time': '02:26,71'}], 'Medley': [{'distance': 200, 'time': '02:27,48'}, {'distance': 400, 'time': '05:14,20'}]}]"
13,M,11,"[{'Freestyle': [{'distance': 50, 'time': '00:27,67'}, {'distance': 100, 'time': '01:00,68'}, {'distance': 200, 'time': '02:13,26'}, {'distance': 400, 'time': '04:43,55'}, {'distance': 800, 'time': '09:55,12'}, {'distance': 1500, 'time': '18:47,24'}], 'Breaststroke': [{'distance': 50, 'time': '00:34,80'}, {'distance': 100, 'time': '01:16,00'}, {'distance': 200, 'time': '02:45,71'}], 'Butterfly': [{'distance': 50, 'time': '00:29,53'}, {'distance': 100, 'time': '01:05,95'}, {'distance': 200, 'time': '02:28,09'}], 'Backstroke': [{'distance': 50, 'time': '00:31,70'}, {'distance': 100, 'time': '01:08,17'}, {'distance': 200, 'time': '02:28,73'}], 'Medley': [{'distance': 200, 'time': '02:29,51'}, {'distance': 400, 'time': '05:18,53'}]}]"
13,M,10,"[{'Freestyle': [{'distance': 50, 'time': '00:28,04'}, {'distance': 100, 'time': '01:01,50'}, {'distance': 200, 'time': '02:15,07'}, {'distance': 400, 'time': '04:47,40'}, {'distance': 800, 'time': '10:03,20'}, {'distance': 1500, 'time': '19:02,55'}], 'Breaststroke': [{'distance': 50, 'time': '00:35,27'}, {'distance': 100, 'time': '01:17,03'}, {'distance': 200, 'time': '02:47,96'}], 'Butterfly': [{'distance': 50, 'time': '00:29,93'}, {'distance': 100, 'time': '01:06,84'}, {'distance': 200, 'time': '02:30,10'}], 'Backstroke': [{'distance': 50, 'time': '00:32,13'}, {'distance': 100, 'time': '01:09,09'}, {'distance': 200, 'time': '02:30,75'}], 'Medley': [{'distance': 200, 'time': '02:31,54'}, {'distance': 400, 'time': '05:22,85'}]}]"
13,M,9,"[{'Freestyle': [{'distance': 50, 'time': '00:28,42'}, {'distance': 100, 'time': '01:02,32'}, {'distance': 200, 'time': '02:16,88'}, {'distance': 400, 'time': '04:51,25'}, {'distance': 800, 'time': '10:11,28'}, {'distance': 1500, 'time': '19:17,85'}], 'Breaststroke': [{'distance': 50, 'time': '00:35,74'}, {'distance': 100, 'time': '01:18,07'}, {'distance': 200, 'time': '02:50,20'}], 'Butterfly': [{'distance': 50, 'time': '00:30,33'}, {'distance': 100, 'time': '01:07,74'}, {'distance': 200, 'time': '02:32,11'}], 'Backstroke': [{'distance': 50, 'time': '00:32,56'}, {'distance': 100, 'time': '01:10,02'}, {'distance': 200, 'time': '02:32,77'}], 'Medley': [{'distance': 200, 'time': '02:33,57'}, {'distance': 400, 'time': '05:27,18'}]}]"
13,M,8,"[{'Freestyle': [{'distance': 50, 'time': '00:28,80'}, {'distance': 100, 'time': '01:03,15'}, {'distance': 200, 'time': '02:18,69'}, {'distance': 400, 'time': '04:55,10'}, {'distance': 800, 'time': '10:19,36'}, {'distance': 1500, 'time': '19:33,15'}], 'Breaststroke': [{'distance': 50, 'time': '00:36,21'}, {'distance': 100, 'time': '01:19,10'}, {'distance': 200, 'time': '02:52,45'}], 'Butterfly': [{'distance': 50, 'time': '00:30,73'}, {'distance': 100, 'time': '01:08,63'}, {'distance': 200, 'time': '02:34,12'}], 'Backstroke': [{'distance': 50, 'time': '00:32,99'}, {'distance': 100, 'time': '01:10,94'}, {'distance': 200, 'time': '02:34,79'}], 'Medley': [{'distance': 200, 'time': '02:35,59'}, {'distance': 400, 'time': '05:31,50'}]}]"
13,M,7,"[{'Freestyle': [{'distance': 50, 'time': '00:29,17'}, {'distance': 100, 'time': '01:03,97'}, {'distance': 200, 'time': '02:20,50'}, {'distance': 400, 'time': '04:58,95'}, {'distance': 800, 'time': '10:27,43'}, {'distance': 1500, 'time': '19:48,45'}], 'Breaststroke': [{'distance': 50, 'time': '00:36,69'}, {'distance': 100, 'time': '01:20,13'}, {'distance': 200, 'time': '02:54,70'}], 'Butterfly': [{'distance': 50, 'time': '00:31,13'}, {'distance': 100, 'time': '01:09,53'}, {'distance': 200, 'time': '02:36,13'}], 'Backstroke': [{'distance': 50, 'time': '00:33,42'}, {'distance': 100, 'time': '01:11,87'}, {'distance': 200, 'time': '02:36,81'}], 'Medley': [{'distance': 200, 'time': '02:37,62'}, {'distance': 400, 'time': '05:35,82'}]}]"
13,M,6,"[{'Freestyle': [{'distance': 50, 'time': '00:29,55'}, {'distance': 100, 'time': '01:04,79'}, {'distance': 200, 'time': '02:22,31'}, {'distance': 400, 'time': '05:02,80'}, {'distance': 800, 'time': '10:35,51'}, {'distance': 1500, 'time': '20:03,75'}], 'Breaststroke': [{'distance': 50, 'time': '00:37,16'}, {'distance': 100, 'time': '01:21,16'}, {'distance': 200, 'time': '02:56,95'}], 'Butterfly': [{'distance': 50, 'time': '00:31,53'}, {'distance': 100, 'time': '01:10,42'}, {'distance': 200, 'time': '02:38,14'}], 'Backstroke': [{'distance': 50, 'time': '00:33,85'}, {'distance': 100, 'time': '01:12,79'}, {'distance': 200, 'time': '02:38,83'}], 'Medley': [{'distance': 200, 'time': '02:39,65'}, {'distance': 400, 'time': '05:40,15'}]}]"
13,M,5,"[{'Freestyle': [{'distance': 50, 'time': '00:29,92'}, {'distance': 100, 'time': '01:05,62'}, {'distance': 200, 'time': '02:24,12'}, {'distance': 400, 'time': '05:06,65'}, {'distance': 800, 'time': '10:43,59'}, {'distance': 1500, 'time': '20:19,06'}], 'Breaststroke': [{'distance': 50, 'time': '00:37,63'}, {'distance': 100, 'time': '01:22,19'}, {'distance': 200, 'time': '02:59,20'}], 'Butterfly': [{'distance': 50, 'time': '00:31,93'}, {'distance': 100, 'time': '01:11,32'}, {'distance': 200, 'time': '02:40,15'}], 'Backstroke': [{'distance': 50, 'time': '00:34,28'}, {'distance': 100, 'time': '01:13,72'}, {'distance': 200, 'time': '02:40,85'}], 'Medley': [{'distance': 200, 'time': '02:41,68'}, {'distance': 400, 'time': '05:44,47'}]}]"
13,M,4,"[{'Freestyle': [{'distance': 50, 'time': '00:30,30'}, {'distance': 100, 'time': '01:06,44'}, {'distance': 200, 'time': '02:25,93'}, {'distance': 400, 'time': '05:10,50'}, {'distance': 800, 'time': '10:51,67'}, {'distance': 1500, 'time': '20:34,36'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,10'}, {'distance': 100, 'time': '01:23,22'}, {'distance': 200, 'time': '03:01,45'}], 'Butterfly': [{'distance': 50, 'time': '00:32,33'}, {'distance': 100, 'time': '01:12,21'}, {'distance': 200, 'time': '02:42,16'}], 'Backstroke': [{'distance': 50, 'time': '00:34,71'}, {'distance': 100, 'time': '01:14,64'}, {'distance': 200, 'time': '02:42,87'}], 'Medley': [{'distance': 200, 'time': '02:43,71'}, {'distance': 400, 'time': '05:48,79'}]}]"
13,M,3,"[{'Freestyle': [{'distance': 50, 'time': '00:30,67'}, {'distance': 100, 'time': '01:07,26'}, {'distance': 200, 'time': '02:27,74'}, {'distance': 400, 'time': '05:14,35'}, {'distance': 800, 'time': '10:59,75'}, {'distance': 1500, 'time': '20:49,66'}], 'Breaststroke': [{'distance': 50, 'time': '00:38,58'}, {'distance': 100, 'time': '01:24,26'}, {'distance': 200, 'time': '03:03,70'}], 'Butterfly': [{'distance': 50, 'time': '00:32,73'}, {'distance': 100, 'time': '01:13,11'}, {'distance': 200, 'time': '02:44,17'}], 'Backstroke': [{'distance': 50, 'time': '00:35,15'}, {'distance': 100, 'time': '01:15,57'}, {'distance': 200, 'time': '02:44,89'}], 'Medley': [{'distance': 200, 'time': '02:45,74'}, {'distance': 400, 'time': '05:53,12'}]}]"
13,M,2,"[{'Freestyle': [{'distance': 50, 'time': '00:31,05'}, {'distance': 100, 'time': '01:08,09'}, {'distance': 200, 'time': '02:29,54'}, {'distance': 400, 'time': '05:18,20'}, {'distance': 800, 'time': '11:07,83'}, {'distance': 1500, 'time': '21:04,96'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,05'}, {'distance': 100, 'time': '01:25,29'}, {'distance': 200, 'time': '03:05,95'}], 'Butterfly': [{'distance': 50, 'time': '00:33,13'}, {'distance': 100, 'time': '01:14,00'}, {'distance': 200, 'time': '02:46,18'}], 'Backstroke': [{'distance': 50, 'time': '00:35,58'}, {'distance': 100, 'time': '01:16,50'}, {'distance': 200, 'time': '02:46,90'}], 'Medley': [{'distance': 200, 'time': '02:47,77'}, {'distance': 400, 'time': '05:57,44'}]}]"
13,M,1,"[{'Freestyle': [{'distance': 50, 'time': '00:31,43'}, {'distance': 100, 'time': '01:08,91'}, {'distance': 200, 'time': '02:31,35'}, {'distance': 400, 'time': '05:22,05'}, {'distance': 800, 'time': '11:15,91'}, {'distance': 1500, 'time': '21:20,26'}], 'Breaststroke': [{'distance': 50, 'time': '00:39,52'}, {'distance': 100, 'time': '01:26,32'}, {'distance': 200, 'time': '03:08,20'}], 'Butterfly': [{'distance': 50, 'time': '00:33,53'}, {'distance': 100, 'time': '01:14,90'}, {'distance': 200, 'time': '02:48,20'}], 'Backstroke': [{'distance': 50, 'time': '00:36,01'}, {'distance': 100, 'time': '01:17,42'}, {'distance': 200, 'time': '02:48,92'}], 'Medley': [{'distance': 200, 'time': '02:49,80'}, {'distance': 400, 'time': '06:01,77'}]}]"
14,M,20,"[{'Freestyle': [{'distance': 50, 'time': '00:23,44'}, {'distance': 100, 'time': '00:51,57'}, {'distance': 200, 'time': '01:53,25'}, {'distance': 400, 'time': '04:01,69'}, {'distance': 800, 'time': '08:22,87'}, {'distance': 1500, 'time': '15:57,31'}], 'Breaststroke': [{'distance': 50, 'time': '00:29,36'}, {'distance': 100, 'time': '01:04,37'}, {'distance': 200, 'time': '02:20,15'}], 'Butterfly': [{'distance': 50, 'time': '00:25,05'}, {'distance': 100, 'time': '00:55,96'}, {'distance': 200, 'time': '02:05,34'}], 'Backstroke': [{'distance': 50, 'time': '00:27,00'}, {'distance': 100, 'time': '00:58,00'}, {'distance': 200, 'time': '02:06,15'}], 'Medley': [{'distance': 200, 'time': '02:07,47'}, {'distance': 400, 'time': '04:31,72'}]}]"
14,M,19,"[{'Freestyle': [{'distance': 50, 'time': '00:23,81'}, {'distance': 100, 'time': '00:52,36'}, {'distance': 200, 'time': '01:55,00'}, {'distance': 400, 'time': '04:05,42'}, {'distance': 800, 'time': '08:30,64'}, {'distance': 1500, 'time': '16:12,12'}], 'Breaststroke': [{'distance': 50, 'time': '00:29,82'}, {'distance': 100, 'time': '01:05,36'}, {'distance': 200, 'time': '02:22,31'}], 'Butterfly': [{'distance': 50, 'time': '00:25,43'}, {'distance': 100, 'time': '00:56,82'}, {'distance': 200, 'time': '02:07,28'}], 'Backstroke': [{'distance': 50, 'time': '00:27,42'}, {'distance': 100, 'time': '00:58,89'}, {'distance': 200, 'time': '02:08,10'}], 'Medley': [{'distance': 200, 'time': '02:09,44'}, {'distance': 400, 'time': '04:35,92'}]}]"
14,M,18,"[{'Freestyle': [{'distance': 50, 'time': '00:24,17'}, {'distance': 100, 'time': '00:53,16'}, {'distance': 200, 'time': '01:56,75'}, {'distance': 400, 'time': '04:09,16'}, {'distance': 800, 'time': '08:38,42'}, {'distance': 1500, 'time': '16:26,92'}], 'Breaststroke': [{'distance': 50, 'time': '00:30,27'}, {'distance': 100, 'time': '01:06,36'}, {'distance': 200, 'time': '02:24,48'}], 'Butterfly': [{'distance': 50, 'time': '00:25,82'}, {'distance': 100, 'time': '00:57,69'}, {'distance': 200, 'time': '02:09,22'}], 'Backstroke': [{'distance': 50, 'time': '00:27,84'}, {'distance': 100, 'time': '00:59,79'}, {'distance': 200, 'time': '02:10,05'}], 'Medley': [{'distance': 200, 'time': '02:11,41'}, {'distance': 400, 'time': '04:40,12'}]}]"
